"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 30 21:17:29 GMT 2025","Thu Oct 30 21:17:29 GMT 2025","185","tests.Patient","test_DR_US_10_POST_patient_photographic_record","","","","DR-TC320: Verificar registro fotográfico fallido con formato invalido en photo_path",""
"passed","Thu Oct 30 21:18:04 GMT 2025","Thu Oct 30 21:18:05 GMT 2025","1043","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC69: Verificar que se puede registrar un profesional con country Estados Unidos",""
"passed","Thu Oct 30 21:18:35 GMT 2025","Thu Oct 30 21:18:35 GMT 2025","220","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC97: Verificar que se pueda actualizar un profesional con country México",""
"passed","Thu Oct 30 21:18:50 GMT 2025","Thu Oct 30 21:18:50 GMT 2025","251","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC107: Verificar que no se pueda actualizar country con un valor vacio",""
"skipped","Thu Oct 30 21:17:37 GMT 2025","Thu Oct 30 21:17:37 GMT 2025","0","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC58: Verificar que no se complete el registro de un profesional con solo caracteres especiales en city",""
"passed","Thu Oct 30 21:17:30 GMT 2025","Thu Oct 30 21:17:30 GMT 2025","412","tests.Patient","test_DR_US_10_POST_patient_photographic_record","","","","DR-TC322: Verificar registro fotográfico fallido con ID que no existe",""
"passed","Thu Oct 30 21:18:29 GMT 2025","Thu Oct 30 21:18:29 GMT 2025","203","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR‑TC93: Verificar actualización exitosa de un profesional modificando solo el campo photo",""
"passed","Thu Oct 30 21:17:02 GMT 2025","Thu Oct 30 21:17:02 GMT 2025","247","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC302: Verificar rechazo en actualizar un paciente con ref_number_1 excediendo longitud máxima",""
"skipped","Thu Oct 30 21:16:22 GMT 2025","Thu Oct 30 21:16:22 GMT 2025","1","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC272: Verificar que no se pueda actualizar dni con un valor de solo espacios",""
"passed","Thu Oct 30 21:19:35 GMT 2025","Thu Oct 30 21:19:35 GMT 2025","224","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC133: Verificar rechazo en actualizar un profesional con first_name excediendo longitud máxima",""
"skipped","Thu Oct 30 21:17:56 GMT 2025","Thu Oct 30 21:17:56 GMT 2025","146","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC50: Verificar fallo en el registro de profesional con método HTTP incorrecto GET",""
"passed","Thu Oct 30 21:15:23 GMT 2025","Thu Oct 30 21:15:23 GMT 2025","174","tests.Patient","test_DR_US_07_GET_patient","","","","DR-TC233: Verificar fallo en obtención de lista de pacientes con método HTTP incorrecto DELETE",""
"passed","Thu Oct 30 21:15:20 GMT 2025","Thu Oct 30 21:15:20 GMT 2025","417","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC219: Verificar que no se pueda crear un paciente con token invalido",""
"passed","Thu Oct 30 21:16:00 GMT 2025","Thu Oct 30 21:16:00 GMT 2025","253","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC257: Verificar que no se pueda actualizar first_name con un valor vacio",""
"skipped","Thu Oct 30 21:19:16 GMT 2025","Thu Oct 30 21:19:16 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC125: Verificar que no se pueda actualizar last_name con caracteres especiales",""
"passed","Thu Oct 30 21:20:08 GMT 2025","Thu Oct 30 21:20:09 GMT 2025","1684","tests.e2e","test_DR_US_13_e2e_professional","","","","test_DR_TC_131_Professional",""
"passed","Thu Oct 30 21:17:13 GMT 2025","Thu Oct 30 21:17:13 GMT 2025","252","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC304: Verificar rechazo en actualizar un paciente con fissure_type excediendo longitud máxima",""
"passed","Thu Oct 30 21:17:37 GMT 2025","Thu Oct 30 21:17:38 GMT 2025","259","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC28: Verificar que no se registre un profesional con date_of_birth en formato inválido mm/dd/aaaa",""
"passed","Thu Oct 30 21:20:03 GMT 2025","Thu Oct 30 21:20:08 GMT 2025","4840","tests.e2e","test_DR_US_12_e2e_patient","","","","test_DR_TC_130_Patient",""
"passed","Thu Oct 30 21:16:02 GMT 2025","Thu Oct 30 21:16:02 GMT 2025","237","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC258: Verificar que no se pueda actualizar last_name con un valor vacio",""
"passed","Thu Oct 30 21:18:19 GMT 2025","Thu Oct 30 21:18:19 GMT 2025","214","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC86: Verificar actualización exitosa de un profesional modificando solo el campo province",""
"passed","Thu Oct 30 21:20:00 GMT 2025","Thu Oct 30 21:20:00 GMT 2025","198","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC151: Verificar que no se pueda actualizar un profesional con token sin permisos",""
"passed","Thu Oct 30 21:15:05 GMT 2025","Thu Oct 30 21:15:07 GMT 2025","1921","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC210: Verificar rechazo en la creación de paciente con ref_number_1 excediendo longitud máxima",""
"passed","Thu Oct 30 21:14:19 GMT 2025","Thu Oct 30 21:14:20 GMT 2025","440","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC167: Verificar que no se pueda registrar un paciente sin last_name",""
"passed","Thu Oct 30 21:15:14 GMT 2025","Thu Oct 30 21:15:16 GMT 2025","1716","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC207: Verificar rechazo en la creación de paciente con sex excediendo longitud máxima",""
"passed","Thu Oct 30 21:18:25 GMT 2025","Thu Oct 30 21:18:25 GMT 2025","218","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC90: Verificar actualización exitosa de un profesional modificando solo el campo phone",""
"skipped","Thu Oct 30 21:16:23 GMT 2025","Thu Oct 30 21:16:23 GMT 2025","0","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC276: Verificar que no se pueda actualizar ref_number_1 con un valor de solo espacios",""
"passed","Thu Oct 30 21:19:52 GMT 2025","Thu Oct 30 21:19:52 GMT 2025","240","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC136: Verificar rechazo en actualizar un profesional con country excediendo longitud máxima",""
"passed","Thu Oct 30 21:17:05 GMT 2025","Thu Oct 30 21:17:05 GMT 2025","214","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC305: Verificar rechazo en actualizar un paciente con city excediendo longitud máxima",""
"passed","Thu Oct 30 21:17:36 GMT 2025","Thu Oct 30 21:17:36 GMT 2025","225","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC19: Verificar que no se pueda registrar un profesional sin country",""
"passed","Thu Oct 30 21:18:12 GMT 2025","Thu Oct 30 21:18:13 GMT 2025","218","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC82: Verificar actualización exitosa de un profesional modificando solo el campo first_name",""
"passed","Thu Oct 30 21:18:56 GMT 2025","Thu Oct 30 21:18:56 GMT 2025","223","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC111: Verificar que no se pueda actualizar profession con un valor vacio",""
"skipped","Thu Oct 30 21:16:50 GMT 2025","Thu Oct 30 21:16:50 GMT 2025","241","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC292: Verificar que no se pueda actualizar ref_number_1 con un valor inválido",""
"skipped","Thu Oct 30 21:19:22 GMT 2025","Thu Oct 30 21:19:22 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC157: Verificar que no se pueda actualizar address con caracteres especiales",""
"skipped","Thu Oct 30 21:16:38 GMT 2025","Thu Oct 30 21:16:38 GMT 2025","0","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC284: Verificar que no se pueda actualizar address con caracteres especiales",""
"passed","Thu Oct 30 21:19:38 GMT 2025","Thu Oct 30 21:19:38 GMT 2025","243","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC137: Verificar rechazo en actualizar un profesional con city excediendo longitud máxima",""
"passed","Thu Oct 30 21:17:56 GMT 2025","Thu Oct 30 21:17:57 GMT 2025","218","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC52: Verificar fallo en el registro de profesional con método HTTP incorrecto DELETE",""
"passed","Thu Oct 30 21:14:09 GMT 2025","Thu Oct 30 21:14:10 GMT 2025","590","tests.Login","test_DR_US_01_Login","","","","DR-TC02: Verificar login exitoso con credenciales válidas como professional",""
"skipped","Thu Oct 30 21:17:37 GMT 2025","Thu Oct 30 21:17:37 GMT 2025","1","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC56: Verificar que no se complete el registro de un profesional con solo caracteres especiales en profession",""
"passed","Thu Oct 30 21:18:07 GMT 2025","Thu Oct 30 21:18:08 GMT 2025","1061","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC71: Verificar que se puede registrar un profesional con country Brasil",""
"skipped","Thu Oct 30 21:15:20 GMT 2025","Thu Oct 30 21:15:20 GMT 2025","149","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC220: Verificar fallo en el registro de paciente con método HTTP incorrecto GET",""
"passed","Thu Oct 30 21:14:42 GMT 2025","Thu Oct 30 21:14:44 GMT 2025","1892","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC185: Verificar que se puede registrar un paciente con country Flap derecho",""
"skipped","Thu Oct 30 21:14:44 GMT 2025","Thu Oct 30 21:14:46 GMT 2025","1901","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC193: Verificar que no se registre un paciente con dni inválido",""
"passed","Thu Oct 30 21:19:49 GMT 2025","Thu Oct 30 21:19:49 GMT 2025","210","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC144: Verificar rechazo en actualizar un profesional con specialty excediendo longitud máxima",""
"skipped","Thu Oct 30 21:19:54 GMT 2025","Thu Oct 30 21:19:54 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC146: Verificar que no se pueda actualizar dni a un valor ya existente en otro profesional",""
"passed","Thu Oct 30 21:17:10 GMT 2025","Thu Oct 30 21:17:10 GMT 2025","244","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC299: Verificar rechazo en actualizar un paciente con sex excediendo longitud máxima",""
"passed","Thu Oct 30 21:17:15 GMT 2025","Thu Oct 30 21:17:15 GMT 2025","204","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR‑TC310: Verificar que no se pueda actualizar un paciente con id invalido",""
"passed","Thu Oct 30 21:19:50 GMT 2025","Thu Oct 30 21:19:50 GMT 2025","216","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC135: Verificar rechazo en actualizar un profesional con sex excediendo longitud máxima",""
"passed","Thu Oct 30 21:17:31 GMT 2025","Thu Oct 30 21:17:31 GMT 2025","399","tests.Patient","test_DR_US_10_POST_patient_photographic_record","","","","DR-TC324: Verificar registro fotográfico fallido de paciente con token invalido",""
"passed","Thu Oct 30 21:18:47 GMT 2025","Thu Oct 30 21:18:47 GMT 2025","239","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC105: Verificar que no se pueda actualizar date_of_birth con un valor vacio",""
"passed","Thu Oct 30 21:17:58 GMT 2025","Thu Oct 30 21:17:59 GMT 2025","1084","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC64: Verificar que se puede registrar un profesional con sex femenino",""
"passed","Thu Oct 30 21:17:07 GMT 2025","Thu Oct 30 21:17:07 GMT 2025","244","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC306: Verificar rechazo en actualizar un paciente con province excediendo longitud máxima",""
"passed","Thu Oct 30 21:17:30 GMT 2025","Thu Oct 30 21:17:31 GMT 2025","389","tests.Patient","test_DR_US_10_POST_patient_photographic_record","","","","DR-TC323: Verificar registro fotográfico fallido de paciente sin autenticación",""
"passed","Thu Oct 30 21:17:51 GMT 2025","Thu Oct 30 21:17:52 GMT 2025","1065","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC46: Verificar rechazo en la creación de profesional con profession excediendo longitud máxima",""
"passed","Thu Oct 30 21:18:32 GMT 2025","Thu Oct 30 21:18:32 GMT 2025","221","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC95: Verificar que se pueda actualizar un profesional con sex femenino",""
"skipped","Thu Oct 30 21:15:19 GMT 2025","Thu Oct 30 21:15:19 GMT 2025","0","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC216: Verificar rechazo en la creación de paciente con photo_path excediendo tamaño máximo",""
"passed","Thu Oct 30 21:14:12 GMT 2025","Thu Oct 30 21:14:12 GMT 2025","314","tests.Login","test_DR_US_01_Login","","","","DR-TC08: Verificar login fallido con credenciales que exceden longitud máxima",""
"skipped","Thu Oct 30 21:19:06 GMT 2025","Thu Oct 30 21:19:06 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC118: Verificar que no se pueda actualizar profession con un valor de solo espacios",""
"skipped","Thu Oct 30 21:19:17 GMT 2025","Thu Oct 30 21:19:17 GMT 2025","1","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC153: Verificar que no se pueda actualizar profession con caracteres especiales",""
"passed","Thu Oct 30 21:15:22 GMT 2025","Thu Oct 30 21:15:22 GMT 2025","173","tests.Patient","test_DR_US_07_GET_patient","","","","DR-TC230: Verificar que no se pueda obtener la lista de pacientes sin autenticación",""
"passed","Thu Oct 30 21:14:21 GMT 2025","Thu Oct 30 21:14:22 GMT 2025","433","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC172: Verificar que no se pueda registrar un paciente sin father_name",""
"passed","Thu Oct 30 21:17:57 GMT 2025","Thu Oct 30 21:17:58 GMT 2025","1081","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC63: Verificar que se puede registrar un profesional con sex masculino",""
"passed","Thu Oct 30 21:19:10 GMT 2025","Thu Oct 30 21:19:10 GMT 2025","300","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC121: Verificar que no se pueda actualizar sex con un valor de solo espacios",""
"passed","Thu Oct 30 21:14:40 GMT 2025","Thu Oct 30 21:14:42 GMT 2025","1896","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC184: Verificar que se puede registrar un paciente con country Flap Bilateral",""
"skipped","Thu Oct 30 21:15:21 GMT 2025","Thu Oct 30 21:15:22 GMT 2025","188","tests.Patient","test_DR_US_07_GET_patient","","","","DR-TC226: Verificar obtención de lista de pacientes",""
"passed","Thu Oct 30 21:18:09 GMT 2025","Thu Oct 30 21:18:09 GMT 2025","175","tests.Professional","test_DR_US_03_GET_professional","","","","DR-TC76: Verificar que no se pueda obtener la lista de profesionales sin autenticación",""
"skipped","Thu Oct 30 21:14:55 GMT 2025","Thu Oct 30 21:14:55 GMT 2025","1","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC224: Verificar que no se registre un paciente con country inválido Brasil",""
"skipped","Thu Oct 30 21:17:57 GMT 2025","Thu Oct 30 21:17:57 GMT 2025","0","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC54: Verificar que no se registre un profesional con dni duplicado",""
"passed","Thu Oct 30 21:19:25 GMT 2025","Thu Oct 30 21:19:25 GMT 2025","194","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC152: Verificar que no se pueda actualizar date_of_birth con formato inválido aaaa/dd/mm",""
"passed","Thu Oct 30 21:15:03 GMT 2025","Thu Oct 30 21:15:05 GMT 2025","1998","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC209: Verificar rechazo en la creación de paciente con dni excediendo longitud máxima",""
"passed","Thu Oct 30 21:19:23 GMT 2025","Thu Oct 30 21:19:23 GMT 2025","194","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC126: Verificar que no se pueda actualizar date_of_birth con formato inválido mm/dd/aaaa",""
"passed","Thu Oct 30 21:14:32 GMT 2025","Thu Oct 30 21:14:34 GMT 2025","1899","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC180: Verificar que se puede registrar un paciente con country México",""
"passed","Thu Oct 30 21:14:11 GMT 2025","Thu Oct 30 21:14:12 GMT 2025","307","tests.Login","test_DR_US_01_Login","","","","DR-TC06: Verificar login fallido con usuario vacío y contraseña válida",""
"skipped","Thu Oct 30 21:19:19 GMT 2025","Thu Oct 30 21:19:19 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC155: Verificar que no se pueda actualizar city con caracteres especiales",""
"skipped","Thu Oct 30 21:19:56 GMT 2025","Thu Oct 30 21:19:56 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC147: Verificar que no se pueda actualizar phone a un valor ya existente en otro profesional",""
"passed","Thu Oct 30 21:19:31 GMT 2025","Thu Oct 30 21:19:31 GMT 2025","246","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC130: Verificar que no se pueda actualizar personal_email con un valor inválido",""
"passed","Thu Oct 30 21:17:59 GMT 2025","Thu Oct 30 21:18:00 GMT 2025","1050","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC65: Verificar que se puede registrar un profesional con country Bolivia",""
"skipped","Thu Oct 30 21:19:18 GMT 2025","Thu Oct 30 21:19:18 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC154: Verificar que no se pueda actualizar specialty con caracteres especiales",""
"passed","Thu Oct 30 21:16:41 GMT 2025","Thu Oct 30 21:16:41 GMT 2025","195","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC286: Verificar que no se pueda actualizar date_of_birth con formato inválido aaaa/dd/mm",""
"passed","Thu Oct 30 21:15:57 GMT 2025","Thu Oct 30 21:15:57 GMT 2025","222","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC255: Verificar que se pueda actualizar un paciente con fissure_type Flap Bilateral",""
"passed","Thu Oct 30 21:17:42 GMT 2025","Thu Oct 30 21:17:43 GMT 2025","183","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC35: Verificar que no se registre un profesional con photo_path con un formatoinválido",""
"passed","Thu Oct 30 21:18:22 GMT 2025","Thu Oct 30 21:18:22 GMT 2025","214","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC88: Verificar actualización exitosa de un profesional modificando solo el campo dni",""
"passed","Thu Oct 30 21:15:21 GMT 2025","Thu Oct 30 21:15:21 GMT 2025","423","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC222: Verificar fallo en el registro de paciente con método HTTP incorrecto DELETE",""
